품목명,업체명,허가번호,허가일자,제조수입구분,품목상태,허가신고구분코드,추적관리대상,제조원,취소취하일자
치과용임플란트고정체,(주)휴먼크로스,제허 11-432 호,20110418,제조,취소·취하,1,비대상,,2020-03-05
치과용임플란트고정체,(주)네오바이오텍,제허 11-357 호,20110405,제조,정상,1,비대상,,
치과용 임플란트 고정체,오스템임플란트(주),제허 11-346 호,20110401,제조,정상,1,비대상,,
치과용임플란트고정체,(주)케이제이메디텍,제허 11-327 호,20110329,제조,정상,1,비대상,,
치과용임플란트고정체,(주)신흥엠에스티,제허 11-302 호,20110322,제조,정상,1,비대상,,
치과용임플란트고정체,(주)신흥엠에스티,제허 11-295 호,20110318,제조,정상,1,비대상,,
치과용임플란트고정체,(주)티스트롱,제허 11-228 호,20110308,제조,취소·취하,1,비대상,,2026-07-29
치과용임플란트고정체,(주)덴티움광교공장,제허 11-213 호,20110304,제조,정상,1,비대상,(주)덴티움광교공장,
치과용임플란트고정체,(주)티스트롱,제허 11-169 호,20110222,제조,정상,1,비대상,,
치과용임플란트고정체,(주)브레인베이스코퍼레이션코리아,수허 11-179 호,20110209,수입,취소·취하,1,비대상,BrainBase Corporation,2018-09-13
치과용임플란트고정체,(주)케이제이메디텍,제허 11-101 호,20110126,제조,정상,1,비대상,,
치과용임플란트고정체,(주)케이제이메디텍,제허 11-47 호,20110114,제조,정상,1,비대상,,
치과용임플란트고정체,(주)케이제이메디텍,제허 11-46 호,20110114,제조,정상,1,비대상,(주)케이제이메디텍,
치과용임플란트고정체,(주)덴티움광교공장,제허 11-33 호,20110111,제조,정상,1,비대상,,
치과용임플란트고정체,(유)짐머바이오메트코리아,수허 10-1404 호,20101230,수입,취소·취하,1,비대상,BIOMET 3i,2021-11-15
치과용임플란트고정체,(유)짐머바이오메트코리아,수허 10-1405 호,20101230,수입,취소·취하,1,비대상,BIOMET 3i,2021-11-15
치과용임플란트고정체,(주)신흥엠에스티,제허 10-1346 호,20101229,제조,정상,1,비대상,,
치과용임플란트고정체,(주)덴티움광교공장,제허 10-1334 호,20101228,제조,정상,1,비대상,,
치과용임플란트고정체,(주)티스트롱,제허 10-1307 호,20101221,제조,취소·취하,1,비대상,,2022-07-06
치과용 임플란트 고정체,(주)덴티스,제허 10-1296 호,20101217,제조,정상,1,비대상,,
치과용임플란트고정체,(주)메가젠임플란트,제허 10-1286 호,20101210,제조,취소·취하,1,비대상,,2022-05-25
치과용임플란트고정체,(주)에스디엠,제허 10-1256 호,20101202,제조,정상,1,비대상,,
치과용임플란트고정체,(주)메가젠임플란트,제허 10-1246 호,20101126,제조,취소·취하,1,비대상,,2022-05-25
치과용임플란트고정체,(주)신흥엠에스티,제허 10-1237 호,20101124,제조,정상,1,비대상,,
치과용임플란트고정체,(주)신흥엠에스티,제허 10-1238 호,20101124,제조,정상,1,비대상,,
치과용임플란트고정체,공영무역(주),수허 10-1251 호,20101119,수입,취소·취하,1,비대상,SUDIMPLANT,2014-02-17
치과용임플란트고정체,공영무역(주),수허 10-1252 호,20101119,수입,취소·취하,1,비대상,SUDIMPLANT,2014-02-17
치과용임플란트고정체,(주)예스바이오테크,제허 10-1210 호,20101116,제조,취소·취하,1,비대상,,2022-11-17
치과용임플란트고정체,(주)케이제이메디텍,제허 10-1096 호,20101027,제조,정상,1,비대상,,
치과용임플란트고정체,(주)워랜텍,제허 10-1090 호,20101026,제조,취소·취하,1,비대상,,2020-01-21
치과용임플란트고정체,(주)네오바이오텍,제허 10-1089 호,20101026,제조,정상,1,비대상,,
치과용임플란트고정체,(주)바이오템,제허 10-1080 호,20101022,제조,취소·취하,1,비대상,,2012-01-20
치과용임플란트고정체,(주)바이오템,제허 10-1081 호,20101022,제조,취소·취하,1,비대상,,2012-01-20
치과용임플란트고정체,(주)딥임플란트시스템,제허 10-1079 호,20101022,제조,정상,1,비대상,,
치과용임플란트고정체,(주)딥임플란트시스템,제허 10-1078 호,20101022,제조,정상,1,비대상,,
치과용임플란트고정체,(주)유니임플란트,제허 10-1048 호,20101015,제조,취소·취하,1,비대상,(주)투디임플란트,2011-03-10
치과용임플란트고정체,(주)케이제이메디텍,제허 10-1029 호,20101008,제조,정상,1,비대상,,
치과용임플란트고정체,(주)케이제이메디텍,제허 10-1030 호,20101008,제조,정상,1,비대상,,
치과용임플란트고정체,(주)케이제이메디텍,제허 10-1031 호,20101008,제조,정상,1,비대상,케이제이메디텍,
치과용임플란트고정체,(주)케이제이메디텍,제허 10-1032 호,20101008,제조,정상,1,비대상,,
치과용임플란트고정체,(주)에프엔코리아,수허 10-969 호,20100928,수입,취소·취하,1,비대상,,2010-12-01
치과용임플란트고정체,(주)이노바이오써지,제허 10-901 호,20100907,제조,정상,1,비대상,,
치과용 임플란트 고정체,(주)티스트롱,제허 10-860 호,20100826,제조,정상,1,비대상,,
치과용임플란트고정체,(주)티스트롱,제허 10-651 호,20100706,제조,취소·취하,1,비대상,,2022-07-06
치과용임플란트고정체,(주)에비던스임플란트,제허 10-650 호,20100706,제조,취소·취하,1,비대상,,2024-05-21
치과용임플란트고정체,(주)덴티움광교공장,수허 10-693 호,20100706,수입,취소·취하,1,비대상,,2019-06-17
치과용 임플란트 고정체,(주)아이디스,제허 10-629 호,20100630,제조,정상,1,비대상,,
치과용임플란트고정체,(주)서전엠디에스,수허 10-598 호,20100611,수입,취소·취하,1,비대상,"Keystone Dental, Inc",2022-07-29
치과용임플란트고정체,(주)티스트롱,제허 10-566 호,20100608,제조,취소·취하,1,비대상,,2026-05-29
치과용임플란트고정체,(주)케이제이메디텍,제허 10-498 호,20100518,제조,정상,1,비대상,(주)케이제이메디텍,
치과용임플란트고정체,(주)덴티움광교공장,제허 10-456 호,20100507,제조,정상,1,비대상,,
치과용임플란트고정체,(주)휴먼크로스,제허 10-430 호,20100430,제조,취소·취하,1,비대상,,2020-03-05
치과용임플란트고정체,(주)휴먼크로스,제허 10-431 호,20100430,제조,취소·취하,1,비대상,,2020-03-05
치과용임플란트고정체,(주)메가젠임플란트,제허 10-432 호,20100430,제조,취소·취하,1,비대상,,2022-05-25
치과용임플란트고정체,(주)케이제이메디텍,제허 10-395 호,20100422,제조,정상,1,비대상,,
치과용임플란트고정체,시에스엠임플란트,제허 10-306 호,20100405,제조,정상,1,비대상,시에스엠임플란트,
치과용임플란트고정체,(주)다물바이오,제허 10-280 호,20100330,제조,정상,1,비대상,,
치과용임플란트고정체,(주)아침해의료기,제허 10-274 호,20100329,제조,취소·취하,1,비대상,,2012-04-20
치과용임플란트고정체,(주)휴먼크로스,제허 10-232 호,20100323,제조,취소·취하,1,비대상,,2020-03-05
치과용임플란트고정체,(주)휴먼크로스,제허 10-233 호,20100323,제조,취소·취하,1,비대상,,2020-03-05
치과용임플란트고정체,(주)한진덴탈,수허 10-269 호,20100323,수입,취소·취하,1,비대상,,2013-08-27
치과용임플란트고정체,(주)한진덴탈,수허 10-270 호,20100323,수입,취소·취하,1,비대상,,2013-08-27
치과용임플란트고정체,오스템임플란트(주),제허 10-199 호,20100316,제조,정상,1,비대상,,
치과용임플란트고정체,오스템임플란트(주),제허 10-200 호,20100316,제조,정상,1,비대상,,
치과용임플란트고정체,오스템임플란트(주),제허 10-201 호,20100316,제조,취소·취하,1,비대상,,2026-03-03
치과용 임플란트 고정체,(주)덴티움광교공장,제허 10-177 호,20100305,제조,정상,1,비대상,,
치과용임플란트고정체,(주)디오,제허 10-149 호,20100219,제조,정상,1,비대상,,
치과용임플란트고정체,(주)유니임플란트,제허 10-141 호,20100217,제조,취소·취하,1,비대상,,2011-03-10
치과용임플란트고정체,(주)유니임플란트,제허 10-139 호,20100217,제조,취소·취하,1,비대상,,2011-03-10
치과용임플란트고정체,(주)유니임플란트,제허 10-138 호,20100217,제조,취소·취하,1,비대상,,2011-03-10
치과용임플란트고정체,(주)유니임플란트,제허 10-140 호,20100217,제조,취소·취하,1,비대상,,2011-03-10
치과용임플란트고정체,세오덴,수허 10-85 호,20100201,수입,취소·취하,1,비대상,,2015-03-30
치과용임플란트고정체,(주)티스트롱,제허 10-53 호,20100122,제조,정상,1,비대상,(주)티스트롱,
치과용임플란트고정체,(주)디오,제허 10-40 호,20100115,제조,정상,1,비대상,,
치과용임플란트고정체,(주)디오,제허 10-41 호,20100115,제조,정상,1,비대상,,
치과용임플란트고정체,(주)디오,제허 10-42 호,20100115,제조,정상,1,비대상,,
치과용임플란트고정체,신원덴탈(주),수허 09-1330 호,20091221,수입,취소·취하,1,비대상,KYOCERA Medical Corporation,2014-08-22
치과용임플란트고정체,오스템임플란트(주),제허 09-1053 호,20091217,제조,정상,1,비대상,,
치과용 임플란트 고정체,(주)디오,제허 09-1044 호,20091216,제조,정상,1,비대상,,
치과용임플란트고정체,(주)디오,제허 09-1045 호,20091216,제조,정상,1,비대상,,
치과용임플란트고정체,(주)디오,제허 09-1046 호,20091216,제조,정상,1,비대상,,
치과용 임플란트 고정체,오스템임플란트(주),제허 09-1001 호,20091130,제조,정상,1,비대상,,
치과용임플란트고정체,(주)아침해의료기,제허 09-995 호,20091127,제조,취소·취하,1,비대상,,2022-05-16
치과용임플란트고정체,신원덴탈(주),수허 09-1193 호,20091119,수입,취소·취하,1,비대상,KYOCERA Medical Corporation,2014-08-22
치과용임플란트고정체,(주)티스트롱,제허 09-916 호,20091104,제조,정상,1,비대상,,
치과용임플란트고정체,(주)사이넥스,수허 09-1103 호,20091029,수입,취소·취하,1,비대상,Nobel Biocare AB,2012-04-20
치과용임플란트고정체,(주)사이넥스,수허 09-1105 호,20091029,수입,취소·취하,1,비대상,"Nobel Biocare AB, Produktion",2022-04-22
치과용임플란트고정체,(주)사이넥스,수허 09-1104 호,20091029,수입,취소·취하,1,비대상,Nobel Biocare AB,2012-04-20
치과용임플란트고정체,(주)케이제이메디텍,제허 09-887 호,20091028,제조,정상,1,비대상,,
치과용임플란트고정체,(주)사이넥스,수허 09-1063 호,20091021,수입,취소·취하,1,비대상,"Nobel Biocare AB, Produktion",2022-04-22
치과용임플란트고정체,(주)디오,제허 09-863 호,20091020,제조,정상,1,비대상,,
치과용임플란트고정체,(주)유한양행,수허 09-1045 호,20091016,수입,정상,1,비대상,Dentsply IH AB,
치과용임플란트고정체,프로웨스트,수허 09-1030 호,20091014,수입,취소·취하,1,비대상,EUROTEKNIKA,2019-11-28
치과용 임플란트 고정체,(주)에스디엠,제허 09-793 호,20090925,제조,정상,1,비대상,,
치과용임플란트고정체,(주)메가젠임플란트,제허 09-748 호,20090918,제조,정상,1,비대상,,
치과용임플란트고정체,(주)메가젠임플란트,제허 09-749 호,20090918,제조,정상,1,비대상,,
치과용임플란트고정체,(주)광명데이콤,수허 09-878 호,20090909,수입,취소·취하,1,비대상,Implant Direct Sybron Manufacturing LLC,2015-01-14
치과용 임플란트 고정체,(주)바이오템,제허 09-720 호,20090908,제조,정상,1,비대상,,
치과용임플란트고정체,(주)아침해의료기,제허 09-707 호,20090904,제조,취소·취하,1,비대상,,2022-05-16
치과용임플란트고정체,(주)아침해의료기,제허 09-708 호,20090904,제조,취소·취하,1,비대상,,2022-05-16
치과용임플란트고정체,(주)디오,제허 09-699 호,20090903,제조,정상,1,비대상,,
치과용임플란트고정체,(주)제일메디칼코퍼레이션,수허 09-841 호,20090903,수입,취소·취하,1,비대상,"BioHorizons Implant Systems, Inc.",2017-05-26
치과용 임플란트 고정체,(주)디오,제허 09-686 호,20090831,제조,정상,1,비대상,,
치과용 임플란트 고정체,(주)디오,제허 09-687 호,20090831,제조,정상,1,비대상,,
치과용임플란트고정체,(주)엠아이티,제허 09-677 호,20090828,제조,취소·취하,1,비대상,,2022-10-13
치과용임플란트고정체,(주)리조인,제허 09-678 호,20090828,제조,정상,1,비대상,,
치과용 임플란트 고정체,(주)리조인,제허 09-679 호,20090828,제조,정상,1,비대상,,
치과용임플란트고정체,(주)제일메디칼코퍼레이션,수허 09-814 호,20090827,수입,취소·취하,1,비대상,"BioHorizons Implant Systems, Inc.",2009-12-17
치과용임플란트고정체,(주)이노바이오써지,제허 09-664 호,20090824,제조,정상,1,비대상,,
치과용임플란트고정체,프로웨스트,수허 09-731 호,20090807,수입,취소·취하,1,비대상,EUROTEKNIKA,2019-11-28
치과용임플란트고정체,스트라우만덴탈코리아(주),수허 09-722 호,20090805,수입,취소·취하,1,비대상,Straumann Villeret SA,2019-09-06
치과용임플란트고정체,(주)디오,제허 09-548 호,20090722,제조,정상,1,비대상,,
치과용임플란트고정체,(주)덴티스,제허 09-541 호,20090721,제조,정상,1,비대상,,
치과용임플란트고정체,(주)덴티스,제허 09-542 호,20090721,제조,정상,1,비대상,,
치과용임플란트고정체,(주)에비던스임플란트,제허 09-507 호,20090708,제조,취소·취하,1,비대상,,2024-05-21
치과용임플란트고정체,(주)뉴월드덴탈,수허 09-623 호,20090703,수입,취소·취하,1,비대상,Alpha Bio Tec Ltd.,2019-01-07
치과용임플란트고정체,(주)사이넥스,수허 09-599 호,20090629,수입,취소·취하,1,비대상,"Nobel Biocare USA, LLC",2022-04-22
치과용임플란트고정체,(주)사이넥스,수허 09-598 호,20090629,수입,취소·취하,1,비대상,"Nobel Biocare USA, LLC",2016-01-19
치과용임플란트고정체,(주)사이넥스,수허 09-597 호,20090629,수입,취소·취하,1,비대상,Nobel Biocare AB,2016-01-19
치과용 임플란트 고정체,(주)스누콘,제허 09-472 호,20090624,제조,정상,1,비대상,,
치과용임플란트고정체,(주)덴티스,제허 09-440 호,20090610,제조,취소·취하,1,비대상,,2026-08-01
치과용 임플란트 고정체,신세기메디텍(주),제허 09-408 호,20090527,제조,정상,1,비대상,,
치과용임플란트고정체,(주)사이넥스,수허 09-497 호,20090525,수입,취소·취하,1,비대상,"Nobel Biocare AB, Produktion",2022-04-22
치과용 임플란트 고정체,(주)케이제이메디텍,제허 09-395 호,20090521,제조,정상,1,비대상,(주)케이제이메디텍,
치과용 임플란트 고정체,(주)바이오템,제허 09-321 호,20090429,제조,정상,1,비대상,,
치과용임플란트고정체,(주)사이넥스,수허 09-377 호,20090421,수입,취소·취하,1,비대상,"Nobel Biocare AB, Produktion",2022-04-22
치과용임플란트고정체,(주)제일메디칼코퍼레이션,수허 09-364 호,20090420,수입,취소·취하,1,비대상,"BioHorizons Implant Systems, Inc.",2017-05-26
치과용임플란트고정체,(주)제일메디칼코퍼레이션,수허 09-365 호,20090420,수입,취소·취하,1,비대상,"BioHorizons Implant Systems, Inc.",2017-05-26
치과용임플란트고정체,스트라우만덴탈코리아(주),수허 09-366 호,20090420,수입,취소·취하,1,비대상,Straumann Villeret SA,2019-09-06
치과용임플란트고정체,(주)휴먼크로스,제허 09-264 호,20090414,제조,취소·취하,1,비대상,,2020-03-05
치과용 임플란트 고정체,(주)디오,제허 09-247 호,20090410,제조,정상,1,비대상,,
치과용임플란트고정체,(주)티스트롱,제허 09-233 호,20090407,제조,취소·취하,1,비대상,,2022-07-06
치과용임플란트고정체,신세기메디텍(주),제허 09-230 호,20090406,제조,취소·취하,1,비대상,,2026-08-01
치과용임플란트고정체,덴자임,수허 09-325 호,20090402,수입,취소·취하,1,비대상,curasan AG,2019-07-22
치과용임플란트고정체,(주)메가젠임플란트,제허 09-209 호,20090331,제조,취소·취하,1,비대상,,2022-05-25
치과용임플란트고정체,(주)코텍,제허 09-210 호,20090331,제조,취소·취하,1,비대상,,2013-04-16
치과용 임플란트 고정체,스트라우만덴탈코리아(주),수허 09-274 호,20090323,수입,정상,1,비대상,Straumann Villeret SA,
치과용 임플란트 고정체,오스템임플란트(주),제허 09-170 호,20090313,제조,취소·취하,1,비대상,,2025-04-04
치과용임플란트고정체,오스템임플란트(주),제허 09-160 호,20090311,제조,정상,1,비대상,,
치과용임플란트고정체,(주)딥임플란트시스템,제허 09-156 호,20090309,제조,취소·취하,1,비대상,,2025-12-30
치과용임플란트고정체,(주)데닉스,수허 09-151 호,20090219,수입,취소·취하,1,비대상,"Biomet 3i Dental, Iberica, S.L.",2023-06-08
치과용 임플란트 고정체,(주)데닉스,수허 09-150 호,20090219,수입,정상,1,비대상,"Biomet 3i Dental, Iberica, S.L.",
치과용 임플란트 고정체,(주)스누콘,제허 09-97 호,20090210,제조,정상,1,비대상,,
치과용임플란트고정체,(주)덴티움광교공장,제허 09-93 호,20090209,제조,정상,1,비대상,(주)덴티움광교공장,
치과용 임플란트 고정체,오스템임플란트(주),제허 09-74 호,20090202,제조,정상,1,비대상,,
치과용 임플란트 고정체,신세기메디텍(주),제허 09-75 호,20090202,제조,정상,1,비대상,신세기메디텍(주),
치과용 임플란트 고정체,(주)바이오템,제허 09-56 호,20090128,제조,정상,1,비대상,,
치과용임플란트고정체,스트라우만덴탈코리아(주),수허 09-28 호,20090113,수입,취소·취하,1,비대상,Straumann Villeret SA,2019-09-06
치과용 임플란트 고정체,(주)케이제이메디텍,제허 08-912 호,20081218,제조,정상,1,비대상,,
치과용임플란트고정체,(주)한국치과임플란트연구소(KDI),제허 08-872 호,20081202,제조,취소·취하,1,비대상,,2022-07-07
치과용임플란트고정체,(주)메가젠임플란트,제허 08-873 호,20081202,제조,취소·취하,1,비대상,,2022-05-25
치과용 임플란트 고정체,(주)케이제이메디텍,제허 08-871 호,20081202,제조,정상,1,비대상,,
치과용임플란트고정체,(주)맥스픽스임플란트김해공장,제허 08-855 호,20081126,제조,취소·취하,1,비대상,,2019-04-10
치과용 임플란트 고정체,(주)바이오템,제허 08-834 호,20081121,제조,정상,1,비대상,,
치과용 임플란트 고정체,오스템임플란트(주),제허 08-819 호,20081118,제조,취소·취하,1,비대상,,2025-09-09
치과용 임플란트 고정체,(주)네오바이오텍,제허 08-700 호,20081006,제조,정상,1,비대상,,
치과용 임플란트 고정체,(주)아이디스,제허 08-678 호,20081001,제조,정상,1,비대상,,
치과용 임플란트 고정체,(주)케이제이메디텍,제허 08-679 호,20081001,제조,정상,1,비대상,,
치과용임플란트고정체,(주)덴티움광교공장,제허 08-637 호,20080910,제조,정상,1,비대상,(주)덴티움광교공장,
치과용임플란트고정체,(주)뉴월드덴탈,수허 08-863 호,20080909,수입,취소·취하,1,비대상,Alpha Bio Tec Ltd.,2019-01-07
치과용임플란트고정체,(주)신흥엠에스티,제허 08-614 호,20080902,제조,취소·취하,1,비대상,(주)신흥엠에스티,2019-08-19
치과용임플란트고정체,(주)신흥엠에스티,제허 08-613 호,20080902,제조,취소·취하,1,비대상,,2019-08-19
치과용임플란트고정체,(주)신흥엠에스티,제허 08-615 호,20080902,제조,취소·취하,1,비대상,,2019-08-19
치과용임플란트고정체,(주)뉴월드덴탈,수허 08-819 호,20080828,수입,취소·취하,1,비대상,Alpha Bio Tec Ltd.,2019-01-07
치과용임플란트고정체,(주)디오,제허 08-592 호,20080828,제조,취소·취하,1,비대상,,2026-07-01
치과용임플란트고정체,프로웨스트,수허 08-713 호,20080728,수입,취소·취하,1,비대상,EUROTEKNIKA,2019-11-28
치과용임플란트고정체,프로웨스트,수허 08-715 호,20080728,수입,취소·취하,1,비대상,EUROTEKNIKA,2019-11-28
치과용임플란트고정체,(주)메디메카,제허 08-475 호,20080718,제조,취소·취하,1,비대상,,2026-07-01
치과용임플란트고정체,(주)메디메카,제허 08-427 호,20080702,제조,취소·취하,1,비대상,,2022-06-10
치과용임플란트고정체,(주)광명데이콤,수허 08-573 호,20080624,수입,취소·취하,1,비대상,Elos Pinol A/S,2012-03-21
치과용 임플란트 고정체,오스템임플란트(주),제허 08-287 호,20080516,제조,취소·취하,1,비대상,,2025-01-13
치과용임플란트고정체,(주)광명데이콤,수허 08-412 호,20080509,수입,취소·취하,1,비대상,Implant Direct Sybron Manufacturing LLC,2015-01-14
치과용임플란트고정체,엠아이티,수허 08-386 호,20080501,수입,취소·취하,1,비대상,Implant Direct Sybron Manufacturing LLC,2017-07-11
치과용임플란트고정체,엠아이티,수허 08-387 호,20080501,수입,취소·취하,1,비대상,Implant Direct Sybron ManufacturingLLC,2017-07-11
치과용임플란트고정체,(주)에비던스임플란트,제허 08-251 호,20080430,제조,취소·취하,1,비대상,,2024-05-21
치과용 임플란트 고정체,(주)스누콘,제허 08-243 호,20080429,제조,정상,1,비대상,,
치과용임플란트고정체,오스템임플란트(주),제허 08-241 호,20080428,제조,취소·취하,1,비대상,,2025-02-07
치과용임플란트고정체,(주)디오,제허 08-212 호,20080418,제조,정상,1,비대상,,
치과용임플란트고정체,(주)신흥엠에스티,제허 08-148 호,20080314,제조,취소·취하,1,비대상,(주)신흥엠에스티,2019-08-19
치과용임플란트고정체,(주)신흥엠에스티,제허 08-147 호,20080314,제조,취소·취하,1,비대상,(주)신흥엠에스티,2019-08-19
치과용 임플란트 고정체,(주)디오,제허 08-142 호,20080313,제조,정상,1,비대상,,
치과용 임플란트 고정체,(주)디오,제허 08-114 호,20080228,제조,정상,1,비대상,,
치과용 임플란트 고정체,(주)디오,제허 08-21 호,20080111,제조,정상,1,비대상,,
치과용 임플란트 고정체,(주)덴티움광교공장,제허 07-583 호,20071019,제조,정상,1,비대상,,
치과용 임플란트 고정체,(주)네오바이오텍,제허 07-585 호,20071019,제조,정상,1,비대상,,
치과용 임플란트 고정체,(주)네오바이오텍,제허 07-526 호,20070920,제조,정상,1,비대상,,
치과용 임플란트 고정체,(주)서치,제허 07-466 호,20070824,제조,정상,1,비대상,,
치과용임플란트고정체,(주)덴티움광교공장,제허 07-366 호,20070703,제조,취소·취하,1,비대상,,2026-05-01
치과용임플란트고정체,(주)네오바이오텍,제허 07-348 호,20070627,제조,취소·취하,1,비대상,,2019-09-05
치과용임플란트고정체,(주)맥스픽스임플란트김해공장,제허 07-253 호,20070507,제조,취소·취하,1,비대상,,2019-04-10
치과용 임플란트 고정체,시에스엠임플란트,제허 07-248 호,20070503,제조,정상,1,비대상,시에스엠임플란트,
치과용임플란트고정체,(주)맥스픽스임플란트김해공장,제허 07-204 호,20070411,제조,취소·취하,1,비대상,,2019-04-10
치과용임플란트고정체,(주)코웰메디,제허 07-184 호,20070406,제조,취소·취하,1,비대상,,2026-04-01
치과용임플란트고정체,(주)워랜텍,제허 07-103 호,20070227,제조,취소·취하,1,비대상,(주)워랜텍,2020-01-21
치과용임플란트고정체,(주)워랜텍,제허 07-104 호,20070227,제조,취소·취하,1,비대상,(주)워랜텍,2020-01-21
치과용임플란트고정체,(주)스누콘,제허 07-41 호,20070119,제조,취소·취하,1,비대상,,2026-04-01
치과용 임플란트 고정체,(주)스누콘,제허 07-38 호,20070118,제조,정상,1,비대상,,
치과용임플란트고정체,(주)서전엠디에스,수허 07-45 호,20070116,수입,취소·취하,1,비대상,"Keystone Dental, Inc.",2022-07-29
치과용임플란트고정체,(주)메가젠임플란트,제허 06-877 호,20061120,제조,취소·취하,1,비대상,,2022-05-25
치과용 임플란트 고정체,(주)디오,제허 06-841 호,20061114,제조,정상,1,비대상,,
치과용임플란트고정체,(유)짐머바이오메트코리아,수허 06-1171 호,20061114,수입,취소·취하,1,비대상,"Biomet 3i, LLC",2021-12-15
치과용임플란트고정체,(주)디오,제허 06-833 호,20061106,제조,취소·취하,1,비대상,,2026-03-01
치과용임플란트고정체,(주)신흥엠에스티,제허 06-758 호,20061017,제조,취소·취하,1,비대상,(주)신흥엠에스티,2019-08-19
치과용임플란트고정체,케이엠바이오(KM BIO),수허 06-903 호,20060822,수입,취소·취하,1,비대상,THOMMEN MEDICAL AG,2022-07-07
치과용 임플란트 고정체,스트라우만덴탈코리아(주),수허 06-716 호,20060704,수입,정상,1,비대상,Straumann Villeret SA,
치과용임플란트고정체,(주)디오,제허 06-482 호,20060703,제조,취소·취하,1,비대상,,2026-03-01
치과용임플란트고정체,(주)유한양행,수허 06-575 호,20060601,수입,취소·취하,1,비대상,Dentsply Implants Manufacturing GmbH,2019-01-28
치과용임플란트고정체,(주)에스아이씨인벤트코리아,수허 06-385 호,20060412,수입,취소·취하,1,비대상,Nanolize GmbH,2012-08-31
치과용임플란트고정체,(주)리조인,제허 06-263 호,20060410,제조,취소·취하,1,비대상,,2026-02-01
치과용임플란트고정체,엠아이에스코리아,수허 06-344 호,20060403,수입,취소·취하,1,비대상,M.I.S Implant Technologies Lt,2022-02-14
치과용 임플란트 고정체,(주)덴티스,제허 06-241 호,20060331,제조,정상,1,비대상,,
치과용임플란트고정체,엠아이에스코리아,수허 06-284 호,20060321,수입,취소·취하,1,비대상,M.I.S Implant Lt,2022-02-14
치과용임플란트고정체,네파시스,제허 06-153 호,20060224,제조,취소·취하,1,비대상,,2018-01-03
치과용임플란트고정체,옵티마파터너즈(주),제허 06-152 호,20060224,제조,취소·취하,1,비대상,,2019-09-10
치과용임플란트고정체,옵티마파터너즈(주),제허 06-151 호,20060224,제조,취소·취하,1,비대상,,2019-09-10
치과용임플란트고정체,(주)에비던스임플란트,제허 06-141 호,20060222,제조,취소·취하,1,비대상,,2024-05-21
치과용 임플란트 고정체,(주)덴티스,제허 06-88 호,20060208,제조,정상,1,비대상,,
치과용 임플란트 고정체,(주)덴티스,제허 06-87 호,20060208,제조,정상,1,비대상,,
치과용임플란트고정체,케이엠바이오(KM BIO),수허 06-34 호,20060112,수입,취소·취하,1,비대상,THOMMEN MEDICAL AG,2025-11-18
치과용임플란트고정체,케이엠바이오(KM BIO),수허 06-35 호,20060112,수입,취소·취하,1,비대상,THOMMEN MEDICAL AG,2025-11-18
치과용임플란트고정체,(주)덴티움광교공장,제허 06-19 호,20060105,제조,취소·취하,1,비대상,,2026-02-01
치과용 임플란트 고정체,(주)덴티움광교공장,제허 05-1014 호,20051229,제조,정상,1,비대상,(주)덴티움광교공장,
치과용임플란트고정체,(주)덴티움광교공장,제허 05-990 호,20051220,제조,취소·취하,1,비대상,,2026-01-01
치과용임플란트고정체,(주)덴티움광교공장,제허 05-989 호,20051220,제조,취소·취하,1,비대상,,2026-01-01
치과용 임플란트 고정체,(주)케이제이메디텍,제허 05-981 호,20051216,제조,정상,1,비대상,(주)케이제이메디텍,
치과용 임플란트 고정체,(주)케이제이메디텍,제허 05-980 호,20051216,제조,정상,1,비대상,(주)케이제이메디텍,
치과용 임플란트 고정체,시에스엠임플란트,제허 05-875 호,20051104,제조,정상,1,비대상,시에스엠임플란트,
치과용 임플란트 고정체,시에스엠임플란트,제허 05-874 호,20051104,제조,정상,1,비대상,시에스엠임플란트,
치과용임플란트고정체,(주)메가젠임플란트,제허 05-853 호,20051101,제조,취소·취하,1,비대상,,2022-05-25
치과용임플란트고정체,(주)알비에스,제허 05-850 호,20051031,제조,취소·취하,1,비대상,,2022-11-29
치과용임플란트고정체,(주)티스트롱,제허 05-835 호,20051027,제조,취소·취하,1,비대상,,2022-07-06
치과용임플란트고정체,(주)티스트롱,제허 05-834 호,20051027,제조,취소·취하,1,비대상,,2022-07-06
치과용임플란트고정체,(주)티스트롱,제허 05-833 호,20051027,제조,취소·취하,1,비대상,,2025-09-15
치과용 임플란트 고정체,(주)유한양행,수허 05-965 호,20051012,수입,정상,1,비대상,Dentsply IH AB,
치과용임플란트고정체,한국쓰리엠(주),수허 05-846 호,20050909,수입,취소·취하,1,비대상,3M IMTEC,2013-04-03
치과용임플란트고정체,(주)디오,제허 05-537 호,20050624,제조,취소·취하,1,비대상,,2025-12-01
치과용임플란트고정체,시에스엠임플란트,제허 05-489 호,20050609,제조,정상,1,비대상,,
치과용 임플란트 고정체,(주)코웰메디,제허 05-188 호,20050321,제조,정상,1,비대상,,
치과용임플란트고정체,오스템임플란트(주),제허 05-132 호,20050224,제조,취소·취하,1,비대상,,2024-08-29
치과용임플란트고정체,(주)알비에스,제허 05-73 호,20050131,제조,취소·취하,1,비대상,,2022-11-29
치과용임플란트고정체,(주)알비에스,제허 05-72 호,20050131,제조,취소·취하,1,비대상,,2022-11-29
